transactionId,bankReference,status,amount,currency,settlementBatchId,receivedAt,settledAt,responseCode,responseMessage,metadata
TXN-90976,BNK-90976,SETTLED,2899.0,INR,BATCH-20260806-01,2026-08-06 02:00:25,2026-08-06 02:16:25,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90977,BNK-90977,SETTLED,1499.0,INR,BATCH-20260806-07,2026-08-06 02:05:11,2026-08-06 02:13:11,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90978,BNK-90978,SETTLED,2499.0,INR,BATCH-20260806-03,2026-08-06 02:09:29,2026-08-06 02:18:29,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90979,BNK-90979,SETTLED,1250.0,INR,BATCH-20260806-02,2026-08-06 02:24:09,2026-08-06 02:52:09,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90980,BNK-90980,REJECTED,12500.0,INR,BATCH-20260806-01,2026-08-06 02:26:21,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90981,BNK-90981,SETTLED,8999.0,INR,BATCH-20260806-14,2026-08-06 02:34:36,2026-08-06 02:52:36,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90982,BNK-90982,PENDING,299.0,INR,BATCH-20260806-12,2026-08-06 02:44:04,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90983,BNK-90983,SETTLED,2499.0,INR,BATCH-20260806-10,2026-08-06 02:46:10,2026-08-06 03:10:10,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90984,BNK-90984,SETTLED,199.0,INR,BATCH-20260806-03,2026-08-06 02:56:55,2026-08-06 03:13:55,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90985,BNK-90985,SETTLED,8999.0,INR,BATCH-20260806-19,2026-08-06 03:08:03,2026-08-06 03:23:03,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90986,BNK-90986,SETTLED,199.0,INR,BATCH-20260806-19,2026-08-06 03:07:55,2026-08-06 03:26:55,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90987,BNK-90987,SETTLED,199.0,INR,BATCH-20260806-03,2026-08-06 03:14:17,2026-08-06 03:26:17,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90988,BNK-90988,SETTLED,1499.0,INR,BATCH-20260806-08,2026-08-06 03:27:36,2026-08-06 03:35:36,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90989,BNK-90989,PENDING,299.0,INR,BATCH-20260806-02,2026-08-06 03:30:01,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90990,BNK-90990,SETTLED,2899.0,INR,BATCH-20260806-08,2026-08-06 03:35:05,2026-08-06 03:56:05,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90991,BNK-90991,SETTLED,199.0,INR,BATCH-20260806-15,2026-08-06 03:43:54,2026-08-06 04:07:54,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90992,BNK-90992,SETTLED,199.0,INR,BATCH-20260806-11,2026-08-06 03:49:41,2026-08-06 03:57:41,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90993,BNK-90993,SETTLED,8999.0,INR,BATCH-20260806-03,2026-08-06 03:57:43,2026-08-06 04:17:43,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90994,BNK-90994,SETTLED,1599.0,INR,BATCH-20260806-05,2026-08-06 04:04:36,2026-08-06 04:23:36,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90995,BNK-90995,SETTLED,299.0,INR,BATCH-20260806-18,2026-08-06 04:11:49,2026-08-06 04:25:49,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90996,BNK-90996,SETTLED,999.0,INR,BATCH-20260806-09,2026-08-06 04:21:55,2026-08-06 04:43:55,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90997,BNK-90997,SETTLED,999.0,INR,BATCH-20260806-03,2026-08-06 04:28:10,2026-08-06 04:44:10,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90998,BNK-90998,SETTLED,1999.0,INR,BATCH-20260806-15,2026-08-06 04:36:57,2026-08-06 04:50:57,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90999,BNK-90999,PENDING,6750.0,INR,BATCH-20260806-18,2026-08-06 04:41:50,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91000,BNK-91000,SETTLED,6250.0,INR,BATCH-20260806-17,2026-08-06 04:52:50,2026-08-06 05:14:50,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91001,BNK-91001,SETTLED,3449.0,INR,BATCH-20260806-14,2026-08-06 04:53:35,2026-08-06 05:14:35,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91002,BNK-91002,SETTLED,1250.0,INR,BATCH-20260806-20,2026-08-06 05:01:40,2026-08-06 05:18:40,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91003,BNK-91003,SETTLED,999.0,INR,BATCH-20260806-11,2026-08-06 05:11:09,2026-08-06 05:28:09,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91004,BNK-91004,SETTLED,4200.0,INR,BATCH-20260806-18,2026-08-06 05:19:58,2026-08-06 05:33:58,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91005,BNK-91005,SETTLED,4999.0,INR,BATCH-20260806-17,2026-08-06 05:20:20,2026-08-06 05:48:20,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91006,BNK-91006,SETTLED,4200.0,INR,BATCH-20260806-08,2026-08-06 05:29:43,2026-08-06 05:37:43,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91007,BNK-91007,SETTLED,12500.0,INR,BATCH-20260806-04,2026-08-06 05:40:43,2026-08-06 06:06:43,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91008,BNK-91008,SETTLED,799.0,INR,BATCH-20260806-17,2026-08-06 05:47:02,2026-08-06 06:08:02,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91009,BNK-91009,SETTLED,2899.0,INR,BATCH-20260806-15,2026-08-06 05:55:40,2026-08-06 06:14:40,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91010,BNK-91010,PENDING,3499.0,INR,BATCH-20260806-17,2026-08-06 06:03:48,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91011,BNK-91011,SETTLED,4200.0,INR,BATCH-20260806-16,2026-08-06 06:04:48,2026-08-06 05:45:48,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91012,BNK-91012,SETTLED,4999.0,INR,BATCH-20260806-11,2026-08-06 06:09:13,2026-08-06 06:17:13,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91013,BNK-91013,SETTLED,2499.0,INR,BATCH-20260806-13,2026-08-06 06:21:06,2026-08-06 06:39:06,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91014,BNK-91014,SETTLED,499.0,INR,BATCH-20260806-02,2026-08-06 06:25:54,2026-08-06 06:41:54,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91015,BNK-91015,SETTLED,299.0,INR,BATCH-20260806-16,2026-08-06 06:29:12,2026-08-06 06:37:12,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91016,BNK-91016,SETTLED,1250.0,INR,BATCH-20260806-06,2026-08-06 06:41:35,2026-08-06 06:50:35,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91017,BNK-91017,SETTLED,3499.0,INR,BATCH-20260806-04,2026-08-06 06:46:59,2026-08-06 07:16:59,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91018,BNK-91018,SETTLED,8999.0,INR,BATCH-20260806-05,2026-08-06 06:54:56,2026-08-06 07:08:56,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91019,BNK-91019,REJECTED,4999.0,INR,BATCH-20260806-09,2026-08-06 06:59:12,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91020,BNK-91020,SETTLED,1599.0,INR,BATCH-20260806-03,2026-08-06 07:09:49,2026-08-06 07:18:49,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91021,BNK-91021,SETTLED,499.0,INR,BATCH-20260806-05,2026-08-06 07:14:17,2026-08-06 07:27:17,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91022,BNK-91022,SETTLED,199.0,INR,BATCH-20260806-06,2026-08-06 07:21:04,2026-08-06 07:48:04,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91023,BNK-91023,SETTLED,1499.0,INR,BATCH-20260806-11,2026-08-06 07:32:48,2026-08-06 07:53:48,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91024,BNK-91024,SETTLED,799.0,INR,BATCH-20260806-10,2026-08-06 07:36:24,2026-08-06 07:51:24,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91025,BNK-91025,SETTLED,1999.0,INR,BATCH-20260806-15,2026-08-06 07:42:35,2026-08-06 08:09:35,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91026,BNK-91026,SETTLED,12500.0,INR,BATCH-20260806-02,2026-08-06 07:53:14,2026-08-06 08:23:14,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91027,BNK-91027,SETTLED,2499.0,INR,BATCH-20260806-11,2026-08-06 08:01:27,2026-08-06 08:22:27,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91028,BNK-91028,SETTLED,499.0,INR,BATCH-20260806-06,2026-08-06 08:05:29,2026-08-06 08:21:29,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91029,BNK-91029,SETTLED,8999.0,INR,BATCH-20260806-04,2026-08-06 08:12:50,2026-08-06 08:27:50,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91030,BNK-91030,SETTLED,199.0,INR,BATCH-20260806-16,2026-08-06 08:15:11,2026-08-06 08:33:11,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91031,BNK-91031,REJECTED,1250.0,INR,BATCH-20260806-09,2026-08-06 08:25:25,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91032,BNK-91032,SETTLED,999.0,INR,BATCH-20260806-02,2026-08-06 08:32:47,2026-08-06 08:56:47,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91033,BNK-91033,SETTLED,1499.0,INR,BATCH-20260806-02,2026-08-06 08:42:28,2026-08-06 09:07:28,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91034,BNK-91034,PENDING,199.0,INR,BATCH-20260806-09,2026-08-06 08:47:28,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91035,BNK-91035,PENDING,2899.0,INR,BATCH-20260806-20,2026-08-06 08:57:49,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91036,BNK-91036,PENDING,199.0,INR,BATCH-20260806-17,2026-08-06 08:59:05,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91037,BNK-91037,SETTLED,12500.0,INR,BATCH-20260806-07,2026-08-06 09:12:46,2026-08-06 08:47:46,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91038,BNK-91038,SETTLED,12500.0,INR,BATCH-20260806-17,2026-08-06 09:13:34,2026-08-06 09:24:34,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91039,BNK-91039,SETTLED,299.0,INR,BATCH-20260806-09,2026-08-06 09:25:45,2026-08-06 09:43:45,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91040,BNK-91040,SETTLED,1249.0,INR,BATCH-20260806-05,2026-08-06 09:27:12,2026-08-06 09:36:12,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91041,BNK-91041,SETTLED,12500.0,INR,BATCH-20260806-18,2026-08-06 09:35:10,2026-08-06 09:49:10,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91042,BNK-91042,REJECTED,6750.0,INR,BATCH-20260806-14,2026-08-06 09:45:27,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91043,BNK-91043,SETTLED,299.0,INR,BATCH-20260806-13,2026-08-06 09:52:42,2026-08-06 10:14:42,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91044,BNK-91044,SETTLED,12500.0,INR,BATCH-20260806-14,2026-08-06 09:52:31,2026-08-06 10:07:31,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91045,BNK-91045,SETTLED,4200.0,INR,BATCH-20260806-06,2026-08-06 10:01:19,2026-08-06 10:17:19,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91046,BNK-91046,SETTLED,299.0,INR,BATCH-20260806-15,2026-08-06 10:12:53,2026-08-06 10:20:53,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91047,BNK-91047,REJECTED,4200.0,INR,BATCH-20260806-08,2026-08-06 10:12:03,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91048,BNK-91048,SETTLED,199.0,INR,BATCH-20260806-19,2026-08-06 10:26:42,2026-08-06 10:37:42,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91048,BNK-91048-DUP,SETTLED,199.0,INR,BATCH-20260806-19,2026-08-06 10:26:42,2026-08-06 10:37:42,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""duplicateTest"": true}"
TXN-91049,BNK-91049,SETTLED,299.0,INR,BATCH-20260806-01,2026-08-06 10:34:46,2026-08-06 10:59:46,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91050,BNK-91050,SETTLED,799.0,INR,BATCH-20260806-04,2026-08-06 10:37:48,2026-08-06 10:45:48,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91051,BNK-91051,SETTLED,1599.0,INR,BATCH-20260806-20,2026-08-06 10:44:24,2026-08-06 11:07:24,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91052,BNK-91052,SETTLED,12500.0,INR,BATCH-20260806-18,2026-08-06 10:52:59,2026-08-06 11:05:59,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91053,BNK-91053,SETTLED,1999.0,INR,BATCH-20260806-13,2026-08-06 11:03:57,2026-08-06 11:17:57,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91054,BNK-91054,SETTLED,8999.0,INR,BATCH-20260806-14,2026-08-06 11:06:58,2026-08-06 11:21:58,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91055,BNK-91055,SETTLED,199.0,INR,BATCH-20260806-13,2026-08-06 11:14:05,2026-08-06 11:27:05,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91056,BNK-91056,SETTLED,1499.0,INR,BATCH-20260806-18,2026-08-06 11:21:04,2026-08-06 11:34:04,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91057,BNK-91057,SETTLED,2499.0,INR,BATCH-20260806-04,2026-08-06 11:28:11,2026-08-06 11:15:11,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91058,BNK-91058,SETTLED,299.0,INR,BATCH-20260806-19,2026-08-06 11:35:05,2026-08-06 12:03:05,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91059,BNK-91059,SETTLED,2899.0,INR,BATCH-20260806-09,2026-08-06 11:40:25,2026-08-06 11:53:25,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91060,BNK-91060,SETTLED,2899.0,INR,BATCH-20260806-07,2026-08-06 11:48:47,2026-08-06 12:05:47,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91061,BNK-91061,PENDING,1599.0,INR,BATCH-20260806-09,2026-08-06 11:54:29,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91062,BNK-91062,SETTLED,4200.0,INR,BATCH-20260806-05,2026-08-06 12:01:39,2026-08-06 12:29:39,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91063,BNK-91063,SETTLED,799.0,INR,BATCH-20260806-07,2026-08-06 12:07:20,2026-08-06 12:27:20,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91064,BNK-91064,SETTLED,6750.0,INR,BATCH-20260806-17,2026-08-06 12:20:57,2026-08-06 12:49:57,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91065,BNK-91065,SETTLED,4200.0,INR,BATCH-20260806-06,2026-08-06 12:18:27,2026-08-06 12:26:27,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91066,BNK-91066,SETTLED,1499.0,INR,BATCH-20260806-13,2026-08-06 12:29:09,2026-08-06 12:18:09,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91067,BNK-91067,SETTLED,3499.0,INR,BATCH-20260806-05,2026-08-06 12:39:23,2026-08-06 13:00:23,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91068,BNK-91068,SETTLED,199.0,INR,BATCH-20260806-20,2026-08-06 12:44:11,2026-08-06 12:58:11,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91069,BNK-91069,PENDING,799.0,INR,BATCH-20260806-05,2026-08-06 12:54:13,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91070,BNK-91070,SETTLED,999.0,INR,BATCH-20260806-05,2026-08-06 12:57:31,2026-08-06 13:17:31,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91071,BNK-91071,SETTLED,1549.0,INR,BATCH-20260806-08,2026-08-06 13:08:11,2026-08-06 13:31:11,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91072,BNK-91072,SETTLED,1499.0,INR,BATCH-20260806-20,2026-08-06 13:12:29,2026-08-06 13:38:29,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91073,BNK-91073,SETTLED,8999.0,INR,BATCH-20260806-15,2026-08-06 13:21:05,2026-08-06 13:49:05,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91074,BNK-91074,SETTLED,1999.0,INR,BATCH-20260806-07,2026-08-06 13:28:45,2026-08-06 13:55:45,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91075,BNK-91075,SETTLED,299.0,INR,BATCH-20260806-03,2026-08-06 13:30:56,2026-08-06 13:41:56,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91076,BNK-91076,SETTLED,999.0,INR,BATCH-20260806-09,2026-08-06 13:40:49,2026-08-06 13:55:49,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91077,BNK-91077,SETTLED,499.0,INR,BATCH-20260806-20,2026-08-06 13:45:25,2026-08-06 14:07:25,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91078,BNK-91078,REJECTED,6750.0,INR,BATCH-20260806-06,2026-08-06 13:52:11,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91079,BNK-91079,SETTLED,299.0,INR,BATCH-20260806-06,2026-08-06 14:00:52,2026-08-06 14:27:52,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91080,BNK-91080,SETTLED,1599.0,INR,BATCH-20260806-19,2026-08-06 14:05:28,2026-08-06 14:19:28,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91081,BNK-91081,REJECTED,1999.0,INR,BATCH-20260806-14,2026-08-06 14:12:58,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91082,BNK-91082,REJECTED,3499.0,INR,BATCH-20260806-13,2026-08-06 14:25:38,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91083,BNK-91083,SETTLED,3499.0,INR,BATCH-20260806-05,2026-08-06 14:28:02,2026-08-06 14:36:02,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91084,BNK-91084,SETTLED,299.0,INR,BATCH-20260806-12,2026-08-06 14:40:40,2026-08-06 14:54:40,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91085,BNK-91085,SETTLED,4999.0,INR,BATCH-20260806-05,2026-08-06 14:42:47,2026-08-06 15:09:47,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91086,BNK-91086,SETTLED,199.0,INR,BATCH-20260806-18,2026-08-06 14:49:11,2026-08-06 14:57:11,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91087,BNK-91087,REJECTED,8999.0,INR,BATCH-20260806-08,2026-08-06 14:55:14,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91088,BNK-91088,SETTLED,1499.0,INR,BATCH-20260806-05,2026-08-06 15:09:41,2026-08-06 15:27:41,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91088,BNK-91088-DUP,SETTLED,1499.0,INR,BATCH-20260806-05,2026-08-06 15:09:41,2026-08-06 15:27:41,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""duplicateTest"": true}"
TXN-91089,BNK-91089,SETTLED,4200.0,INR,BATCH-20260806-09,2026-08-06 15:07:38,2026-08-06 15:33:38,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91090,BNK-91090,SETTLED,3499.0,INR,BATCH-20260806-20,2026-08-06 15:17:38,2026-08-06 15:45:38,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91091,BNK-91091,SETTLED,3499.0,INR,BATCH-20260806-05,2026-08-06 15:23:50,2026-08-06 15:45:50,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-91092,BNK-91092,SETTLED,6750.0,INR,BATCH-20260806-02,2026-08-06 15:33:47,2026-08-06 16:00:47,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
