transactionId,ledgerReference,status,amount,currency,postedAt,entryType,accountReference,metadata
TXN-90486,LED-90486,POSTED,499.0,INR,2026-08-03 17:22:28,CREDIT,ACC-1045,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90487,LED-90487,POSTED,3499.0,INR,2026-08-03 17:32:48,CREDIT,ACC-1024,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90488,LED-90488,POSTED,1999.0,INR,2026-08-03 17:34:00,CREDIT,ACC-1028,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90489,LED-90489,POSTED,3499.0,INR,2026-08-03 17:29:35,CREDIT,ACC-1076,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90491,LED-90491,POSTED,4999.0,INR,2026-08-03 17:42:37,CREDIT,ACC-1080,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90492,LED-90492,POSTED,1599.0,INR,2026-08-03 17:52:39,CREDIT,ACC-1088,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90493,LED-90493,POSTED,2899.0,INR,2026-08-03 18:07:16,CREDIT,ACC-1090,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90494,LED-90494,POSTED,1250.0,INR,2026-08-03 18:03:49,CREDIT,ACC-1019,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90495,LED-90495,POSTED,299.0,INR,2026-08-03 18:23:25,CREDIT,ACC-1090,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90496,LED-90496,POSTED,8999.0,INR,2026-08-03 18:23:59,CREDIT,ACC-1075,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90497,LED-90497,POSTED,4999.0,INR,2026-08-03 18:34:42,CREDIT,ACC-1004,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90498,LED-90498,POSTED,299.0,INR,2026-08-03 18:36:59,CREDIT,ACC-1050,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90499,LED-90499,POSTED,12500.0,INR,2026-08-03 18:52:05,CREDIT,ACC-1029,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90500,LED-90500,POSTED,4999.0,INR,2026-08-03 18:49:15,CREDIT,ACC-1019,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90501,LED-90501,POSTED,4200.0,INR,2026-08-03 19:10:31,CREDIT,ACC-1100,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90502,LED-90502,POSTED,4200.0,INR,2026-08-03 19:21:20,CREDIT,ACC-1095,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90503,LED-90503,POSTED,4200.0,INR,2026-08-03 19:12:10,CREDIT,ACC-1073,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90504,LED-90504,POSTED,3499.0,INR,2026-08-03 19:23:06,CREDIT,ACC-1041,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90505,LED-90505,POSTED,8999.0,INR,2026-08-03 19:19:42,CREDIT,ACC-1100,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90506,LED-90506,POSTED,199.0,INR,2026-08-03 19:44:21,CREDIT,ACC-1063,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90507,LED-90507,POSTED,1999.0,INR,2026-08-03 19:45:18,CREDIT,ACC-1044,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90508,LED-90508,POSTED,2499.0,INR,2026-08-03 19:53:13,CREDIT,ACC-1057,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90509,LED-90509,POSTED,299.0,INR,2026-08-03 19:52:04,CREDIT,ACC-1036,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90510,LED-90510,POSTED,3499.0,INR,2026-08-03 20:11:36,CREDIT,ACC-1064,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90511,LED-90511,POSTED,1250.0,INR,2026-08-03 20:11:18,CREDIT,ACC-1096,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90512,LED-90512,POSTED,799.0,INR,2026-08-03 20:08:50,CREDIT,ACC-1090,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90513,LED-90513,POSTED,3499.0,INR,2026-08-03 20:25:14,CREDIT,ACC-1035,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90514,LED-90514,POSTED,299.0,INR,2026-08-03 20:44:02,CREDIT,ACC-1098,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90515,LED-90515,POSTED,2899.0,INR,2026-08-03 20:38:14,CREDIT,ACC-1042,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90516,LED-90516,POSTED,1499.0,INR,2026-08-03 20:58:19,CREDIT,ACC-1069,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90517,LED-90517,POSTED,6750.0,INR,2026-08-03 21:06:02,CREDIT,ACC-1099,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90519,LED-90519,POSTED,2499.0,INR,2026-08-03 21:02:42,CREDIT,ACC-1038,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90520,LED-90520,POSTED,6750.0,INR,2026-08-03 21:14:49,CREDIT,ACC-1035,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90522,LED-90522,POSTED,8999.0,INR,2026-08-03 21:43:07,CREDIT,ACC-1029,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90523,LED-90523,POSTED,199.0,INR,2026-08-03 21:26:03,CREDIT,ACC-1011,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90524,LED-90524,POSTED,199.0,INR,2026-08-03 21:34:28,CREDIT,ACC-1065,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90525,LED-90525,POSTED,799.0,INR,2026-08-03 21:44:03,CREDIT,ACC-1018,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90526,LED-90526,POSTED,2499.0,INR,2026-08-03 22:00:14,CREDIT,ACC-1098,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90527,LED-90527,POSTED,499.0,INR,2026-08-03 22:10:59,CREDIT,ACC-1082,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90528,LED-90528,POSTED,4200.0,INR,2026-08-03 22:14:04,CREDIT,ACC-1021,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90529,LED-90529,POSTED,8999.0,INR,2026-08-03 22:18:17,CREDIT,ACC-1034,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90530,LED-90530,POSTED,2499.0,INR,2026-08-03 22:22:20,CREDIT,ACC-1049,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90531,LED-90531,POSTED,2899.0,INR,2026-08-03 22:41:51,CREDIT,ACC-1046,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90532,LED-90532,POSTED,799.0,INR,2026-08-03 22:36:23,CREDIT,ACC-1018,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90533,LED-90533,POSTED,299.0,INR,2026-08-03 22:40:16,CREDIT,ACC-1073,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90534,LED-90534,POSTED,999.0,INR,2026-08-03 22:53:56,CREDIT,ACC-1068,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90537,LED-90537,POSTED,4999.0,INR,2026-08-03 23:09:16,CREDIT,ACC-1009,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90538,LED-90538,POSTED,199.0,INR,2026-08-03 23:19:04,CREDIT,ACC-1041,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90539,LED-90539,POSTED,1250.0,INR,2026-08-03 23:27:05,CREDIT,ACC-1098,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90540,LED-90540,POSTED,1499.0,INR,2026-08-03 23:30:19,CREDIT,ACC-1008,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90541,LED-90541,POSTED,1250.0,INR,2026-08-03 23:55:46,CREDIT,ACC-1022,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90542,LED-90542,POSTED,12500.0,INR,2026-08-03 23:42:22,CREDIT,ACC-1005,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90543,LED-90543,POSTED,199.0,INR,2026-08-03 23:49:19,CREDIT,ACC-1039,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90545,LED-90545,POSTED,4999.0,INR,2026-08-04 00:17:04,CREDIT,ACC-1036,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90546,LED-90546,POSTED,3499.0,INR,2026-08-04 00:08:22,CREDIT,ACC-1024,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90547,LED-90547,POSTED,4999.0,INR,2026-08-04 00:18:55,CREDIT,ACC-1086,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90548,LED-90548,POSTED,4999.0,INR,2026-08-04 00:31:08,CREDIT,ACC-1085,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90551,LED-90551,POSTED,2499.0,INR,2026-08-04 00:48:32,CREDIT,ACC-1035,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90552,LED-90552,POSTED,1999.0,INR,2026-08-04 01:09:48,CREDIT,ACC-1001,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90554,LED-90554,POSTED,6750.0,INR,2026-08-04 01:12:46,CREDIT,ACC-1005,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90556,LED-90556,POSTED,1250.0,INR,2026-08-04 01:37:03,CREDIT,ACC-1089,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90557,LED-90557,POSTED,4200.0,INR,2026-08-04 01:45:15,CREDIT,ACC-1030,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90558,LED-90558,POSTED,4999.0,INR,2026-08-04 01:51:37,CREDIT,ACC-1013,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90559,LED-90559,POSTED,1999.0,INR,2026-08-04 01:40:17,CREDIT,ACC-1062,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90560,LED-90560,POSTED,199.0,INR,2026-08-04 02:03:08,CREDIT,ACC-1056,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90561,LED-90561,POSTED,1250.0,INR,2026-08-04 01:59:37,CREDIT,ACC-1014,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90562,LED-90562,POSTED,6750.0,INR,2026-08-04 02:11:21,CREDIT,ACC-1074,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90563,LED-90563,POSTED,799.0,INR,2026-08-04 02:18:13,CREDIT,ACC-1090,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90564,LED-90564,POSTED,2899.0,INR,2026-08-04 02:10:38,CREDIT,ACC-1038,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90565,LED-90565,POSTED,4200.0,INR,2026-08-04 02:19:51,CREDIT,ACC-1046,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90566,LED-90566,POSTED,12500.0,INR,2026-08-04 02:34:19,CREDIT,ACC-1001,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90568,LED-90568,POSTED,12500.0,INR,2026-08-04 02:43:14,CREDIT,ACC-1049,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90569,LED-90569,POSTED,6750.0,INR,2026-08-04 02:47:48,CREDIT,ACC-1003,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90570,LED-90570,POSTED,1499.0,INR,2026-08-04 03:19:01,CREDIT,ACC-1053,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90572,LED-90572,POSTED,799.0,INR,2026-08-04 03:13:26,CREDIT,ACC-1002,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90574,LED-90574,POSTED,4999.0,INR,2026-08-04 03:23:47,CREDIT,ACC-1036,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90575,LED-90575,POSTED,799.0,INR,2026-08-04 03:34:31,CREDIT,ACC-1032,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90576,LED-90576,POSTED,299.0,INR,2026-08-04 03:54:33,CREDIT,ACC-1095,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90577,LED-90577,POSTED,1999.0,INR,2026-08-04 03:47:07,CREDIT,ACC-1029,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90579,LED-90579,POSTED,2499.0,INR,2026-08-04 03:54:20,CREDIT,ACC-1001,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90580,LED-90580,POSTED,299.0,INR,2026-08-04 04:07:24,CREDIT,ACC-1060,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90581,LED-90581,POSTED,199.0,INR,2026-08-04 04:24:01,CREDIT,ACC-1044,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90582,LED-90582,POSTED,8999.0,INR,2026-08-04 04:21:48,CREDIT,ACC-1098,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90583,LED-90583,POSTED,1499.0,INR,2026-08-04 04:37:35,CREDIT,ACC-1079,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90584,LED-90584,POSTED,1599.0,INR,2026-08-04 04:38:20,CREDIT,ACC-1024,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90585,LED-90585,POSTED,3499.0,INR,2026-08-04 05:01:03,CREDIT,ACC-1036,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90586,LED-90586,POSTED,1599.0,INR,2026-08-04 04:51:19,CREDIT,ACC-1019,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90587,LED-90587,POSTED,6750.0,INR,2026-08-04 04:26:18,CREDIT,ACC-1019,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90588,LED-90588,POSTED,8999.0,INR,2026-08-04 04:36:12,CREDIT,ACC-1042,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90589,LED-90589,POSTED,2899.0,INR,2026-08-04 05:26:12,CREDIT,ACC-1022,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90590,LED-90590,POSTED,6750.0,INR,2026-08-04 05:22:47,CREDIT,ACC-1074,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90591,LED-90591,POSTED,6750.0,INR,2026-08-04 05:34:50,CREDIT,ACC-1027,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90592,LED-90592,POSTED,1999.0,INR,2026-08-04 05:32:19,CREDIT,ACC-1052,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90593,LED-90593,POSTED,2899.0,INR,2026-08-04 05:48:52,CREDIT,ACC-1022,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90594,LED-90594,POSTED,299.0,INR,2026-08-04 06:03:13,CREDIT,ACC-1028,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90595,LED-90595,POSTED,8999.0,INR,2026-08-04 05:58:43,CREDIT,ACC-1029,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90596,LED-90596,POSTED,6750.0,INR,2026-08-04 06:12:47,CREDIT,ACC-1006,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90597,LED-90597,POSTED,8999.0,INR,2026-08-04 06:13:54,CREDIT,ACC-1036,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90598,LED-90598,POSTED,1250.0,INR,2026-08-04 06:24:12,CREDIT,ACC-1014,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90599,LED-90599,POSTED,199.0,INR,2026-08-04 05:43:16,CREDIT,ACC-1073,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90600,LED-90600,POSTED,4200.0,INR,2026-08-04 06:33:33,CREDIT,ACC-1013,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90601,LED-90601,POSTED,799.0,INR,2026-08-04 06:54:15,CREDIT,ACC-1004,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90602,LED-90602,POSTED,499.0,INR,2026-08-04 06:46:41,CREDIT,ACC-1067,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90604,LED-90604,POSTED,12500.0,INR,2026-08-04 06:59:16,CREDIT,ACC-1095,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90605,LED-90605,POSTED,3499.0,INR,2026-08-04 07:11:21,CREDIT,ACC-1005,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90607,LED-90607,POSTED,2499.0,INR,2026-08-04 07:32:03,CREDIT,ACC-1053,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90609,LED-90609,POSTED,4200.0,INR,2026-08-04 07:47:06,CREDIT,ACC-1058,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90610,LED-90610,POSTED,2499.0,INR,2026-08-04 06:59:04,CREDIT,ACC-1042,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90611,LED-90611,POSTED,8999.0,INR,2026-08-04 07:48:45,CREDIT,ACC-1019,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90613,LED-90613,POSTED,6750.0,INR,2026-08-04 08:09:29,CREDIT,ACC-1072,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90614,LED-90614,POSTED,2499.0,INR,2026-08-04 08:15:50,CREDIT,ACC-1055,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90615,LED-90615,POSTED,8999.0,INR,2026-08-04 08:10:30,CREDIT,ACC-1075,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90616,LED-90616,POSTED,4200.0,INR,2026-08-04 08:39:32,CREDIT,ACC-1079,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90617,LED-90617,POSTED,299.0,INR,2026-08-04 08:45:30,CREDIT,ACC-1075,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90619,LED-90619,POSTED,1999.0,INR,2026-08-04 08:40:30,CREDIT,ACC-1048,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90622,LED-90622,POSTED,999.0,INR,2026-08-04 09:20:04,CREDIT,ACC-1084,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90623,LED-90623,POSTED,4999.0,INR,2026-08-04 09:26:00,CREDIT,ACC-1025,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90624,LED-90624,POSTED,2899.0,INR,2026-08-04 09:10:43,CREDIT,ACC-1089,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90625,LED-90625,POSTED,1999.0,INR,2026-08-04 08:42:08,CREDIT,ACC-1073,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90626,LED-90626,POSTED,499.0,INR,2026-08-04 09:27:14,CREDIT,ACC-1029,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90627,LED-90627,POSTED,999.0,INR,2026-08-04 09:40:40,CREDIT,ACC-1061,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90628,LED-90628,POSTED,12500.0,INR,2026-08-04 09:56:22,CREDIT,ACC-1094,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90629,LED-90629,POSTED,1250.0,INR,2026-08-04 09:51:35,CREDIT,ACC-1024,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90630,LED-90630,POSTED,12500.0,INR,2026-08-04 09:59:40,CREDIT,ACC-1077,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90631,LED-90631,POSTED,1250.0,INR,2026-08-04 10:18:54,CREDIT,ACC-1023,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90632,LED-90632,POSTED,3499.0,INR,2026-08-04 10:08:59,CREDIT,ACC-1089,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90634,LED-90634,POSTED,199.0,INR,2026-08-04 10:35:09,CREDIT,ACC-1084,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90635,LED-90635,POSTED,499.0,INR,2026-08-04 10:54:48,CREDIT,ACC-1054,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90636,LED-90636,POSTED,8999.0,INR,2026-08-04 10:06:10,CREDIT,ACC-1079,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90637,LED-90637,POSTED,2499.0,INR,2026-08-04 10:59:01,CREDIT,ACC-1012,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90638,LED-90638,POSTED,2499.0,INR,2026-08-04 11:16:45,CREDIT,ACC-1070,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90639,LED-90639,POSTED,1250.0,INR,2026-08-04 10:21:50,CREDIT,ACC-1028,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90643,LED-90643,POSTED,1499.0,INR,2026-08-04 11:32:54,CREDIT,ACC-1028,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90646,LED-90646,POSTED,3499.0,INR,2026-08-04 11:44:37,CREDIT,ACC-1070,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90648,LED-90648,POSTED,2899.0,INR,2026-08-04 12:24:35,CREDIT,ACC-1019,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90649,LED-90649,POSTED,8999.0,INR,2026-08-04 12:27:39,CREDIT,ACC-1092,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90651,LED-90651,POSTED,12500.0,INR,2026-08-04 12:36:16,CREDIT,ACC-1014,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
