transactionId,gatewayReference,status,amount,currency,processedAt,responseCode,responseMessage,metadata
TXN-90927,GW-90927,SUCCESS,8999.0,INR,2026-08-05 20:15:03,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90928,GW-90928,SUCCESS,1999.0,INR,2026-08-05 20:18:03,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90929,GW-90929,SUCCESS,12500.0,INR,2026-08-05 20:23:53,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90930,GW-90930,SUCCESS,2899.0,INR,2026-08-05 20:35:28,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90931,GW-90931,SUCCESS,999.0,INR,2026-08-05 20:42:03,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90932,GW-90932,SUCCESS,4200.0,INR,2026-08-05 20:45:06,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90933,GW-90933,SUCCESS,299.0,INR,2026-08-05 20:52:21,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90934,GW-90934,SUCCESS,6750.0,INR,2026-08-05 21:03:09,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90935,GW-90935,SUCCESS,199.0,INR,2026-08-05 21:05:48,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90936,GW-90936,SUCCESS,3499.0,INR,2026-08-05 21:13:55,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90937,GW-90937,SUCCESS,1599.0,INR,2026-08-05 21:22:10,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90938,GW-90938,SUCCESS,2899.0,INR,2026-08-05 21:30:12,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90939,GW-90939,SUCCESS,6750.0,INR,2026-08-05 21:35:28,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90940,GW-90940,SUCCESS,8999.0,INR,2026-08-05 21:41:09,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90941,GW-90941,SUCCESS,6750.0,INR,2026-08-05 21:50:47,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90942,GW-90942,SUCCESS,4999.0,INR,2026-08-05 21:56:56,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90943,GW-90943,PENDING,2899.0,INR,2026-08-05 22:06:24,91,Issuer or switch temporarily unavailable,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90944,GW-90944,SUCCESS,299.0,INR,2026-08-05 22:08:42,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90945,GW-90945,SUCCESS,299.0,INR,2026-08-05 22:17:21,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90946,GW-90946,SUCCESS,2499.0,INR,2026-08-05 22:27:45,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90947,GW-90947,PENDING,299.0,INR,2026-08-05 22:34:10,91,Issuer or switch temporarily unavailable,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90948,GW-90948,SUCCESS,2899.0,INR,2026-08-05 22:38:39,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90949,GW-90949,SUCCESS,4200.0,INR,2026-08-05 22:46:05,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90950,GW-90950,SUCCESS,4200.0,INR,2026-08-05 22:55:58,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90951,GW-90951,SUCCESS,2499.0,INR,2026-08-05 22:59:24,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90952,GW-90952,SUCCESS,499.0,INR,2026-08-05 23:08:22,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90953,GW-90953,SUCCESS,1499.0,INR,2026-08-05 23:16:12,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90954,GW-90954,SUCCESS,2499.0,INR,2026-08-05 23:23:56,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90955,GW-90955,SUCCESS,4200.0,INR,2026-08-05 23:28:46,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90956,GW-90956,SUCCESS,1999.0,INR,2026-08-05 23:34:57,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90957,GW-90957,SUCCESS,2499.0,INR,2026-08-05 23:40:53,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90958,GW-90958,SUCCESS,1599.0,INR,2026-08-05 23:51:36,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90959,GW-90959,SUCCESS,4999.0,INR,2026-08-05 23:54:20,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90960,GW-90960,SUCCESS,12500.0,INR,2026-08-06 00:03:30,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90961,GW-90961,SUCCESS,1599.0,INR,2026-08-06 00:09:05,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90962,GW-90962,SUCCESS,1999.0,INR,2026-08-06 00:16:45,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90963,GW-90963,SUCCESS,2899.0,INR,2026-08-06 00:23:45,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90964,GW-90964,SUCCESS,2499.0,INR,2026-08-06 00:33:38,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90965,GW-90965,SUCCESS,1499.0,INR,2026-08-06 00:37:35,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90966,GW-90966,SUCCESS,6750.0,INR,2026-08-06 00:43:41,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90967,GW-90967,SUCCESS,6750.0,INR,2026-08-06 00:51:24,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90968,GW-90968,SUCCESS,499.0,INR,2026-08-06 00:58:41,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90969,GW-90969,SUCCESS,1999.0,INR,2026-08-06 01:08:37,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90970,GW-90970,SUCCESS,8999.0,INR,2026-08-06 01:11:38,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90971,GW-90971,SUCCESS,8999.0,INR,2026-08-06 01:21:37,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90972,GW-90972,SUCCESS,2499.0,INR,2026-08-06 01:26:08,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90973,GW-90973,SUCCESS,8999.0,INR,2026-08-06 01:34:46,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90974,GW-90974,SUCCESS,1599.0,INR,2026-08-06 01:41:38,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90975,GW-90975,SUCCESS,999.0,INR,2026-08-06 01:46:58,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90976,GW-90976,SUCCESS,2899.0,INR,2026-08-06 01:56:29,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90977,GW-90977,SUCCESS,1499.0,INR,2026-08-06 02:00:16,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90978,GW-90978,PENDING,2499.0,INR,2026-08-06 02:06:54,91,Issuer or switch temporarily unavailable,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90979,GW-90979,SUCCESS,1250.0,INR,2026-08-06 02:16:26,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90980,GW-90980,SUCCESS,12500.0,INR,2026-08-06 02:21:39,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90981,GW-90981,SUCCESS,8999.0,INR,2026-08-06 02:30:47,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90982,GW-90982,SUCCESS,299.0,INR,2026-08-06 02:38:29,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90983,GW-90983,SUCCESS,2499.0,INR,2026-08-06 02:44:20,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90984,GW-90984,SUCCESS,199.0,INR,2026-08-06 02:54:00,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90985,GW-90985,SUCCESS,8999.0,INR,2026-08-06 03:00:18,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90986,GW-90986,SUCCESS,199.0,INR,2026-08-06 03:02:59,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90987,GW-90987,SUCCESS,199.0,INR,2026-08-06 03:09:34,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90988,GW-90988,SUCCESS,1499.0,INR,2026-08-06 03:20:47,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90989,GW-90989,SUCCESS,299.0,INR,2026-08-06 03:24:26,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90990,GW-90990,SUCCESS,2899.0,INR,2026-08-06 03:32:25,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90991,GW-90991,SUCCESS,199.0,INR,2026-08-06 03:38:57,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90992,GW-90992,SUCCESS,199.0,INR,2026-08-06 03:47:59,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90993,GW-90993,SUCCESS,8999.0,INR,2026-08-06 03:55:46,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90994,GW-90994,SUCCESS,1599.0,INR,2026-08-06 04:02:52,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90995,GW-90995,SUCCESS,299.0,INR,2026-08-06 04:07:55,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90996,GW-90996,SUCCESS,999.0,INR,2026-08-06 04:17:08,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90997,GW-90997,SUCCESS,999.0,INR,2026-08-06 04:24:32,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90998,GW-90998,SUCCESS,1999.0,INR,2026-08-06 04:31:08,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90999,GW-90999,SUCCESS,6750.0,INR,2026-08-06 04:34:10,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91000,GW-91000,SUCCESS,6750.0,INR,2026-08-06 04:45:07,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91001,GW-91001,SUCCESS,3499.0,INR,2026-08-06 04:47:55,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91002,GW-91002,SUCCESS,1250.0,INR,2026-08-06 04:59:48,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91003,GW-91003,SUCCESS,1499.0,INR,2026-08-06 05:04:22,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91004,GW-91004,SUCCESS,4200.0,INR,2026-08-06 05:12:02,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91005,GW-91005,SUCCESS,4999.0,INR,2026-08-06 05:17:29,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91006,GW-91006,SUCCESS,4200.0,INR,2026-08-06 05:24:04,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91007,GW-91007,SUCCESS,12500.0,INR,2026-08-06 05:34:55,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91008,GW-91008,SUCCESS,799.0,INR,2026-08-06 05:39:12,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91009,GW-91009,SUCCESS,2899.0,INR,2026-08-06 05:48:43,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91010,GW-91010,SUCCESS,3499.0,INR,2026-08-06 05:56:01,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91011,GW-91011,SUCCESS,4200.0,INR,2026-08-06 06:01:10,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91012,GW-91012,SUCCESS,4999.0,INR,2026-08-06 06:05:28,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91013,GW-91013,SUCCESS,2499.0,INR,2026-08-06 06:15:16,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91014,GW-91014,SUCCESS,499.0,INR,2026-08-06 06:20:58,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91015,GW-91015,SUCCESS,299.0,INR,2026-08-06 06:27:26,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91016,GW-91016,SUCCESS,1250.0,INR,2026-08-06 06:36:44,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91017,GW-91017,SUCCESS,3499.0,INR,2026-08-06 06:41:07,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91018,GW-91018,SUCCESS,8999.0,INR,2026-08-06 06:49:04,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91019,GW-91019,SUCCESS,4999.0,INR,2026-08-06 06:54:23,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91020,GW-91020,SUCCESS,1599.0,INR,2026-08-06 07:03:10,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91021,GW-91021,SUCCESS,499.0,INR,2026-08-06 07:08:34,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91022,GW-91022,SUCCESS,199.0,INR,2026-08-06 07:15:10,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91023,GW-91023,SUCCESS,1499.0,INR,2026-08-06 07:25:54,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91024,GW-91024,SUCCESS,799.0,INR,2026-08-06 07:33:44,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91025,GW-91025,SUCCESS,1999.0,INR,2026-08-06 07:40:55,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91026,GW-91026,SUCCESS,12500.0,INR,2026-08-06 07:47:26,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91027,GW-91027,SUCCESS,2499.0,INR,2026-08-06 07:54:45,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91028,GW-91028,SUCCESS,499.0,INR,2026-08-06 08:00:43,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91029,GW-91029,SUCCESS,8999.0,INR,2026-08-06 08:06:01,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91030,GW-91030,SUCCESS,199.0,INR,2026-08-06 08:11:35,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91031,GW-91031,SUCCESS,1250.0,INR,2026-08-06 08:21:49,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91032,GW-91032,SUCCESS,999.0,INR,2026-08-06 08:25:05,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91033,GW-91033,SUCCESS,1499.0,INR,2026-08-06 08:36:41,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91034,GW-91034,SUCCESS,199.0,INR,2026-08-06 08:43:36,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91035,GW-91035,SUCCESS,2899.0,INR,2026-08-06 08:51:08,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91036,GW-91036,SUCCESS,199.0,INR,2026-08-06 08:52:22,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91037,GW-91037,SUCCESS,12500.0,INR,2026-08-06 09:05:09,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91038,GW-91038,SUCCESS,12500.0,INR,2026-08-06 09:07:43,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91039,GW-91039,SUCCESS,299.0,INR,2026-08-06 09:17:50,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91040,GW-91040,SUCCESS,1499.0,INR,2026-08-06 09:25:26,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91041,GW-91041,SUCCESS,12500.0,INR,2026-08-06 09:29:20,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91042,GW-91042,SUCCESS,6750.0,INR,2026-08-06 09:39:36,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91043,GW-91043,SUCCESS,299.0,INR,2026-08-06 09:46:56,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91044,GW-91044,SUCCESS,12500.0,INR,2026-08-06 09:50:46,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91045,GW-91045,SUCCESS,4200.0,INR,2026-08-06 09:58:29,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91046,GW-91046,SUCCESS,299.0,INR,2026-08-06 10:07:18,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91047,GW-91047,SUCCESS,4200.0,INR,2026-08-06 10:09:26,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91048,GW-91048,SUCCESS,199.0,INR,2026-08-06 10:19:59,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91049,GW-91049,SUCCESS,299.0,INR,2026-08-06 10:27:03,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91050,GW-91050,SUCCESS,799.0,INR,2026-08-06 10:33:09,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91051,GW-91051,SUCCESS,1599.0,INR,2026-08-06 10:40:40,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91052,GW-91052,SUCCESS,12500.0,INR,2026-08-06 10:46:03,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91053,GW-91053,SUCCESS,1999.0,INR,2026-08-06 10:56:18,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91054,GW-91054,SUCCESS,8999.0,INR,2026-08-06 11:00:06,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91055,GW-91055,SUCCESS,199.0,INR,2026-08-06 11:07:17,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91056,GW-91056,SUCCESS,1499.0,INR,2026-08-06 11:17:15,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91057,GW-91057,SUCCESS,2499.0,INR,2026-08-06 11:23:27,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91058,GW-91058,SUCCESS,299.0,INR,2026-08-06 11:27:22,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91059,GW-91059,SUCCESS,2899.0,INR,2026-08-06 11:37:50,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91060,GW-91060,SUCCESS,2899.0,INR,2026-08-06 11:42:10,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91061,GW-91061,SUCCESS,1599.0,INR,2026-08-06 11:49:48,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91062,GW-91062,SUCCESS,4200.0,INR,2026-08-06 11:54:46,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91063,GW-91063,SUCCESS,799.0,INR,2026-08-06 12:05:35,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91064,GW-91064,SUCCESS,6750.0,INR,2026-08-06 12:14:09,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91065,GW-91065,SUCCESS,4200.0,INR,2026-08-06 12:15:46,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91066,GW-91066,SUCCESS,1499.0,INR,2026-08-06 12:24:15,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-91067,GW-91067,SUCCESS,3499.0,INR,2026-08-06 12:34:37,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91068,GW-91068,SUCCESS,199.0,INR,2026-08-06 12:41:25,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91069,GW-91069,SUCCESS,799.0,INR,2026-08-06 12:46:29,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-91070,GW-91070,SUCCESS,999.0,INR,2026-08-06 12:53:54,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-91071,GW-91071,SUCCESS,1599.0,INR,2026-08-06 13:01:31,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
