transactionId,amount,currency,paymentMethod,merchantId,customerReference,transactionStatus,transactionTimestamp
TXN-90798,199.0,INR,UPI,MER-1094,ORD-90798,FAILED,2026-08-05 05:09:40
TXN-90799,999.0,INR,CARD,MER-1093,ORD-90799,SUCCESS,2026-08-05 05:13:10
TXN-90800,8999.0,INR,NETBANKING,MER-1036,ORD-90800,SUCCESS,2026-08-05 05:25:06
TXN-90801,8999.0,INR,UPI,MER-1084,ORD-90801,SUCCESS,2026-08-05 05:28:59
TXN-90802,799.0,INR,UPI,MER-1091,ORD-90802,SUCCESS,2026-08-05 05:39:06
TXN-90803,999.0,INR,CARD,MER-1066,ORD-90803,SUCCESS,2026-08-05 05:46:08
TXN-90804,2899.0,INR,NETBANKING,MER-1051,ORD-90804,SUCCESS,2026-08-05 05:50:54
TXN-90805,1999.0,INR,NETBANKING,MER-1084,ORD-90805,SUCCESS,2026-08-05 05:57:02
TXN-90806,12500.0,INR,UPI,MER-1074,ORD-90806,SUCCESS,2026-08-05 06:02:53
TXN-90807,12500.0,INR,UPI,MER-1080,ORD-90807,SUCCESS,2026-08-05 06:09:48
TXN-90808,6750.0,INR,UPI,MER-1082,ORD-90808,SUCCESS,2026-08-05 06:18:00
TXN-90809,3499.0,INR,CARD,MER-1064,ORD-90809,SUCCESS,2026-08-05 06:27:46
TXN-90810,499.0,INR,NETBANKING,MER-1084,ORD-90810,SUCCESS,2026-08-05 06:33:20
TXN-90811,1999.0,INR,CARD,MER-1093,ORD-90811,FAILED,2026-08-05 06:40:25
TXN-90812,2899.0,INR,UPI,MER-1001,ORD-90812,SUCCESS,2026-08-05 06:47:07
TXN-90813,499.0,INR,CARD,MER-1018,ORD-90813,SUCCESS,2026-08-05 06:53:41
TXN-90814,6750.0,INR,NETBANKING,MER-1043,ORD-90814,PENDING,2026-08-05 06:59:15
TXN-90815,4200.0,INR,CARD,MER-1088,ORD-90815,SUCCESS,2026-08-05 07:07:00
TXN-90816,2899.0,INR,NETBANKING,MER-1029,ORD-90816,SUCCESS,2026-08-05 07:15:13
TXN-90817,199.0,INR,CARD,MER-1081,ORD-90817,SUCCESS,2026-08-05 07:21:49
TXN-90818,799.0,INR,NETBANKING,MER-1010,ORD-90818,SUCCESS,2026-08-05 07:29:58
TXN-90819,499.0,INR,CARD,MER-1068,ORD-90819,SUCCESS,2026-08-05 07:36:47
TXN-90820,799.0,INR,UPI,MER-1062,ORD-90820,SUCCESS,2026-08-05 07:43:17
TXN-90821,199.0,INR,UPI,MER-1081,ORD-90821,SUCCESS,2026-08-05 07:47:17
TXN-90822,2899.0,INR,CARD,MER-1032,ORD-90822,SUCCESS,2026-08-05 07:56:03
TXN-90823,6750.0,INR,NETBANKING,MER-1050,ORD-90823,SUCCESS,2026-08-05 08:03:00
TXN-90824,799.0,INR,UPI,MER-1091,ORD-90824,SUCCESS,2026-08-05 08:13:55
TXN-90825,12500.0,INR,UPI,MER-1089,ORD-90825,PENDING,2026-08-05 08:15:47
TXN-90826,1499.0,INR,UPI,MER-1014,ORD-90826,SUCCESS,2026-08-05 08:23:00
TXN-90827,6750.0,INR,NETBANKING,MER-1090,ORD-90827,SUCCESS,2026-08-05 08:29:50
TXN-90828,6750.0,INR,UPI,MER-1044,ORD-90828,SUCCESS,2026-08-05 08:38:58
TXN-90829,299.0,INR,CARD,MER-1080,ORD-90829,SUCCESS,2026-08-05 08:46:21
TXN-90830,8999.0,INR,CARD,MER-1091,ORD-90830,SUCCESS,2026-08-05 08:55:20
TXN-90831,999.0,INR,NETBANKING,MER-1068,ORD-90831,SUCCESS,2026-08-05 09:02:38
TXN-90832,6750.0,INR,CARD,MER-1075,ORD-90832,SUCCESS,2026-08-05 09:05:12
TXN-90833,8999.0,INR,UPI,MER-1014,ORD-90833,SUCCESS,2026-08-05 09:11:50
TXN-90834,799.0,INR,UPI,MER-1015,ORD-90834,SUCCESS,2026-08-05 09:22:58
TXN-90835,499.0,INR,CARD,MER-1014,ORD-90835,SUCCESS,2026-08-05 09:28:26
TXN-90836,2899.0,INR,UPI,MER-1062,ORD-90836,SUCCESS,2026-08-05 09:33:07
TXN-90837,799.0,INR,UPI,MER-1029,ORD-90837,SUCCESS,2026-08-05 09:39:04
TXN-90838,2899.0,INR,NETBANKING,MER-1053,ORD-90838,SUCCESS,2026-08-05 09:47:30
TXN-90839,1250.0,INR,UPI,MER-1008,ORD-90839,SUCCESS,2026-08-05 09:57:04
TXN-90840,999.0,INR,CARD,MER-1015,ORD-90840,SUCCESS,2026-08-05 10:05:20
TXN-90841,1250.0,INR,CARD,MER-1008,ORD-90841,SUCCESS,2026-08-05 10:09:19
TXN-90842,799.0,INR,CARD,MER-1015,ORD-90842,SUCCESS,2026-08-05 10:17:55
TXN-90843,999.0,INR,CARD,MER-1031,ORD-90843,PENDING,2026-08-05 10:24:18
TXN-90844,2499.0,INR,UPI,MER-1057,ORD-90844,SUCCESS,2026-08-05 10:29:56
TXN-90845,1499.0,INR,NETBANKING,MER-1045,ORD-90845,SUCCESS,2026-08-05 10:37:09
TXN-90846,1599.0,INR,UPI,MER-1087,ORD-90846,SUCCESS,2026-08-05 10:44:31
TXN-90847,4999.0,INR,CARD,MER-1100,ORD-90847,FAILED,2026-08-05 10:53:52
TXN-90848,299.0,INR,NETBANKING,MER-1047,ORD-90848,SUCCESS,2026-08-05 11:00:23
TXN-90849,1499.0,INR,UPI,MER-1100,ORD-90849,SUCCESS,2026-08-05 11:04:29
TXN-90850,4999.0,INR,UPI,MER-1088,ORD-90850,SUCCESS,2026-08-05 11:13:29
TXN-90851,299.0,INR,NETBANKING,MER-1086,ORD-90851,SUCCESS,2026-08-05 11:20:44
TXN-90852,4200.0,INR,NETBANKING,MER-1024,ORD-90852,SUCCESS,2026-08-05 11:29:48
TXN-90853,4999.0,INR,NETBANKING,MER-1023,ORD-90853,SUCCESS,2026-08-05 11:35:17
TXN-90854,1499.0,INR,CARD,MER-1080,ORD-90854,PENDING,2026-08-05 11:39:51
TXN-90855,12500.0,INR,NETBANKING,MER-1024,ORD-90855,PENDING,2026-08-05 11:46:24
TXN-90856,1999.0,INR,CARD,MER-1036,ORD-90856,SUCCESS,2026-08-05 11:56:17
TXN-90857,4999.0,INR,CARD,MER-1034,ORD-90857,SUCCESS,2026-08-05 12:00:22
TXN-90858,799.0,INR,UPI,MER-1066,ORD-90858,PENDING,2026-08-05 12:11:30
TXN-90859,2899.0,INR,NETBANKING,MER-1015,ORD-90859,SUCCESS,2026-08-05 12:16:01
TXN-90860,2899.0,INR,CARD,MER-1090,ORD-90860,SUCCESS,2026-08-05 12:23:01
TXN-90861,4999.0,INR,NETBANKING,MER-1031,ORD-90861,SUCCESS,2026-08-05 12:28:27
TXN-90862,6750.0,INR,CARD,MER-1006,ORD-90862,SUCCESS,2026-08-05 12:34:21
TXN-90863,1999.0,INR,UPI,MER-1094,ORD-90863,FAILED,2026-08-05 12:43:26
TXN-90864,2899.0,INR,UPI,MER-1074,ORD-90864,FAILED,2026-08-05 12:52:19
TXN-90865,12500.0,INR,CARD,MER-1091,ORD-90865,SUCCESS,2026-08-05 12:56:08
TXN-90866,3499.0,INR,CARD,MER-1015,ORD-90866,SUCCESS,2026-08-05 13:05:38
TXN-90867,8999.0,INR,NETBANKING,MER-1050,ORD-90867,SUCCESS,2026-08-05 13:10:29
TXN-90868,1599.0,INR,UPI,MER-1093,ORD-90868,SUCCESS,2026-08-05 13:21:15
TXN-90869,6750.0,INR,NETBANKING,MER-1039,ORD-90869,PENDING,2026-08-05 13:25:04
TXN-90870,4999.0,INR,UPI,MER-1100,ORD-90870,SUCCESS,2026-08-05 13:35:30
TXN-90871,199.0,INR,CARD,MER-1028,ORD-90871,SUCCESS,2026-08-05 13:42:12
TXN-90872,1499.0,INR,NETBANKING,MER-1001,ORD-90872,SUCCESS,2026-08-05 13:45:14
TXN-90873,12500.0,INR,UPI,MER-1015,ORD-90873,SUCCESS,2026-08-05 13:54:31
TXN-90874,4999.0,INR,NETBANKING,MER-1001,ORD-90874,SUCCESS,2026-08-05 14:01:26
TXN-90875,4999.0,INR,CARD,MER-1019,ORD-90875,SUCCESS,2026-08-05 14:06:13
TXN-90876,299.0,INR,CARD,MER-1066,ORD-90876,SUCCESS,2026-08-05 14:16:13
TXN-90877,299.0,INR,UPI,MER-1057,ORD-90877,SUCCESS,2026-08-05 14:20:40
TXN-90878,299.0,INR,UPI,MER-1063,ORD-90878,SUCCESS,2026-08-05 14:31:09
TXN-90879,799.0,INR,CARD,MER-1095,ORD-90879,SUCCESS,2026-08-05 14:36:34
TXN-90880,4200.0,INR,NETBANKING,MER-1026,ORD-90880,SUCCESS,2026-08-05 14:41:49
TXN-90881,299.0,INR,UPI,MER-1090,ORD-90881,SUCCESS,2026-08-05 14:47:39
TXN-90882,3499.0,INR,CARD,MER-1031,ORD-90882,SUCCESS,2026-08-05 14:57:49
TXN-90883,1999.0,INR,NETBANKING,MER-1012,ORD-90883,PENDING,2026-08-05 15:05:55
TXN-90884,299.0,INR,CARD,MER-1040,ORD-90884,SUCCESS,2026-08-05 15:11:02
TXN-90885,799.0,INR,NETBANKING,MER-1055,ORD-90885,SUCCESS,2026-08-05 15:20:36
TXN-90886,499.0,INR,CARD,MER-1095,ORD-90886,SUCCESS,2026-08-05 15:25:28
TXN-90887,1599.0,INR,CARD,MER-1039,ORD-90887,SUCCESS,2026-08-05 15:30:16
TXN-90888,12500.0,INR,CARD,MER-1063,ORD-90888,SUCCESS,2026-08-05 15:38:32
TXN-90889,1999.0,INR,CARD,MER-1061,ORD-90889,FAILED,2026-08-05 15:46:18
TXN-90890,799.0,INR,NETBANKING,MER-1047,ORD-90890,SUCCESS,2026-08-05 15:54:07
TXN-90891,6750.0,INR,NETBANKING,MER-1086,ORD-90891,SUCCESS,2026-08-05 15:57:21
TXN-90892,199.0,INR,CARD,MER-1001,ORD-90892,SUCCESS,2026-08-05 16:06:34
TXN-90893,1250.0,INR,NETBANKING,MER-1075,ORD-90893,SUCCESS,2026-08-05 16:11:14
TXN-90894,4200.0,INR,UPI,MER-1071,ORD-90894,SUCCESS,2026-08-05 16:19:47
TXN-90895,1250.0,INR,CARD,MER-1064,ORD-90895,SUCCESS,2026-08-05 16:30:33
TXN-90896,2499.0,INR,NETBANKING,MER-1004,ORD-90896,SUCCESS,2026-08-05 16:36:40
TXN-90897,199.0,INR,NETBANKING,MER-1092,ORD-90897,SUCCESS,2026-08-05 16:42:45
TXN-90898,1599.0,INR,CARD,MER-1006,ORD-90898,SUCCESS,2026-08-05 16:48:30
TXN-90899,2899.0,INR,UPI,MER-1085,ORD-90899,SUCCESS,2026-08-05 16:55:37
TXN-90900,299.0,INR,UPI,MER-1012,ORD-90900,SUCCESS,2026-08-05 17:02:33
TXN-90901,1999.0,INR,NETBANKING,MER-1072,ORD-90901,SUCCESS,2026-08-05 17:10:24
TXN-90902,12500.0,INR,CARD,MER-1034,ORD-90902,SUCCESS,2026-08-05 17:14:12
TXN-90903,2499.0,INR,CARD,MER-1031,ORD-90903,SUCCESS,2026-08-05 17:23:19
TXN-90904,2499.0,INR,CARD,MER-1069,ORD-90904,PENDING,2026-08-05 17:31:57
TXN-90905,1499.0,INR,CARD,MER-1086,ORD-90905,SUCCESS,2026-08-05 17:39:34
TXN-90906,8999.0,INR,UPI,MER-1082,ORD-90906,SUCCESS,2026-08-05 17:47:54
TXN-90907,1999.0,INR,NETBANKING,MER-1021,ORD-90907,SUCCESS,2026-08-05 17:51:54
TXN-90908,299.0,INR,UPI,MER-1033,ORD-90908,SUCCESS,2026-08-05 17:59:32
TXN-90909,199.0,INR,UPI,MER-1088,ORD-90909,SUCCESS,2026-08-05 18:05:32
TXN-90910,3499.0,INR,UPI,MER-1038,ORD-90910,SUCCESS,2026-08-05 18:11:11
TXN-90911,299.0,INR,CARD,MER-1019,ORD-90911,SUCCESS,2026-08-05 18:18:44
TXN-90912,6750.0,INR,NETBANKING,MER-1048,ORD-90912,SUCCESS,2026-08-05 18:24:59
TXN-90913,1599.0,INR,UPI,MER-1011,ORD-90913,SUCCESS,2026-08-05 18:33:38
TXN-90914,1250.0,INR,CARD,MER-1023,ORD-90914,SUCCESS,2026-08-05 18:41:31
TXN-90915,4200.0,INR,CARD,MER-1085,ORD-90915,SUCCESS,2026-08-05 18:45:39
TXN-90916,8999.0,INR,NETBANKING,MER-1004,ORD-90916,SUCCESS,2026-08-05 18:54:15
TXN-90917,799.0,INR,NETBANKING,MER-1047,ORD-90917,PENDING,2026-08-05 19:02:31
TXN-90918,2499.0,INR,NETBANKING,MER-1001,ORD-90918,SUCCESS,2026-08-05 19:09:15
TXN-90919,199.0,INR,NETBANKING,MER-1080,ORD-90919,SUCCESS,2026-08-05 19:13:38
TXN-90920,1250.0,INR,UPI,MER-1025,ORD-90920,SUCCESS,2026-08-05 19:24:14
TXN-90921,1499.0,INR,NETBANKING,MER-1058,ORD-90921,SUCCESS,2026-08-05 19:32:14
TXN-90922,6750.0,INR,CARD,MER-1055,ORD-90922,SUCCESS,2026-08-05 19:35:47
TXN-90923,4200.0,INR,NETBANKING,MER-1002,ORD-90923,SUCCESS,2026-08-05 19:45:06
TXN-90924,799.0,INR,NETBANKING,MER-1037,ORD-90924,SUCCESS,2026-08-05 19:49:55
TXN-90925,8999.0,INR,UPI,MER-1010,ORD-90925,SUCCESS,2026-08-05 19:59:22
TXN-90926,12500.0,INR,CARD,MER-1005,ORD-90926,SUCCESS,2026-08-05 20:04:39
TXN-90927,8999.0,INR,UPI,MER-1025,ORD-90927,SUCCESS,2026-08-05 20:14:59
TXN-90928,1999.0,INR,NETBANKING,MER-1010,ORD-90928,SUCCESS,2026-08-05 20:17:44
TXN-90929,12500.0,INR,UPI,MER-1005,ORD-90929,FAILED,2026-08-05 20:23:46
TXN-90930,2899.0,INR,CARD,MER-1090,ORD-90930,PENDING,2026-08-05 20:35:17
TXN-90931,999.0,INR,NETBANKING,MER-1008,ORD-90931,SUCCESS,2026-08-05 20:41:40
TXN-90932,4200.0,INR,UPI,MER-1049,ORD-90932,SUCCESS,2026-08-05 20:44:58
TXN-90933,299.0,INR,CARD,MER-1037,ORD-90933,SUCCESS,2026-08-05 20:52:10
TXN-90934,6750.0,INR,CARD,MER-1083,ORD-90934,PENDING,2026-08-05 21:02:51
TXN-90935,199.0,INR,CARD,MER-1067,ORD-90935,SUCCESS,2026-08-05 21:05:24
TXN-90936,3499.0,INR,NETBANKING,MER-1004,ORD-90936,SUCCESS,2026-08-05 21:13:39
TXN-90937,1599.0,INR,CARD,MER-1091,ORD-90937,SUCCESS,2026-08-05 21:22:07
TXN-90938,2899.0,INR,CARD,MER-1025,ORD-90938,SUCCESS,2026-08-05 21:29:48
TXN-90939,6750.0,INR,NETBANKING,MER-1094,ORD-90939,SUCCESS,2026-08-05 21:35:14
TXN-90940,8999.0,INR,UPI,MER-1020,ORD-90940,SUCCESS,2026-08-05 21:41:04
TXN-90941,6750.0,INR,UPI,MER-1036,ORD-90941,SUCCESS,2026-08-05 21:50:28
TXN-90942,4999.0,INR,NETBANKING,MER-1033,ORD-90942,SUCCESS,2026-08-05 21:56:50
TXN-90943,2899.0,INR,UPI,MER-1058,ORD-90943,SUCCESS,2026-08-05 22:06:02
TXN-90944,299.0,INR,NETBANKING,MER-1089,ORD-90944,SUCCESS,2026-08-05 22:08:32
TXN-90945,299.0,INR,CARD,MER-1034,ORD-90945,PENDING,2026-08-05 22:17:14
TXN-90946,2499.0,INR,NETBANKING,MER-1073,ORD-90946,SUCCESS,2026-08-05 22:27:31
TXN-90947,299.0,INR,CARD,MER-1002,ORD-90947,SUCCESS,2026-08-05 22:33:54
TXN-90948,2899.0,INR,CARD,MER-1028,ORD-90948,SUCCESS,2026-08-05 22:38:30
TXN-90949,4200.0,INR,CARD,MER-1095,ORD-90949,SUCCESS,2026-08-05 22:45:51
TXN-90950,4200.0,INR,UPI,MER-1027,ORD-90950,SUCCESS,2026-08-05 22:55:38
TXN-90951,2499.0,INR,UPI,MER-1031,ORD-90951,SUCCESS,2026-08-05 22:59:21
TXN-90952,499.0,INR,CARD,MER-1080,ORD-90952,PENDING,2026-08-05 23:08:16
TXN-90953,1499.0,INR,CARD,MER-1040,ORD-90953,SUCCESS,2026-08-05 23:15:59
TXN-90954,2499.0,INR,CARD,MER-1006,ORD-90954,PENDING,2026-08-05 23:23:53
TXN-90955,4200.0,INR,UPI,MER-1034,ORD-90955,SUCCESS,2026-08-05 23:28:39
TXN-90956,1999.0,INR,CARD,MER-1005,ORD-90956,SUCCESS,2026-08-05 23:34:37
TXN-90957,2499.0,INR,NETBANKING,MER-1067,ORD-90957,SUCCESS,2026-08-05 23:40:28
TXN-90958,1599.0,INR,CARD,MER-1066,ORD-90958,SUCCESS,2026-08-05 23:51:32
TXN-90959,4999.0,INR,NETBANKING,MER-1065,ORD-90959,SUCCESS,2026-08-05 23:54:16
TXN-90960,12500.0,INR,CARD,MER-1091,ORD-90960,SUCCESS,2026-08-06 00:03:15
TXN-90961,1599.0,INR,UPI,MER-1077,ORD-90961,SUCCESS,2026-08-06 00:08:48
TXN-90962,1999.0,INR,UPI,MER-1050,ORD-90962,SUCCESS,2026-08-06 00:16:20
TXN-90963,2899.0,INR,UPI,MER-1049,ORD-90963,SUCCESS,2026-08-06 00:23:40
TXN-90964,2499.0,INR,NETBANKING,MER-1005,ORD-90964,SUCCESS,2026-08-06 00:33:13
TXN-90965,1499.0,INR,NETBANKING,MER-1009,ORD-90965,SUCCESS,2026-08-06 00:37:17
TXN-90966,6750.0,INR,UPI,MER-1031,ORD-90966,SUCCESS,2026-08-06 00:43:32
TXN-90967,6750.0,INR,NETBANKING,MER-1062,ORD-90967,SUCCESS,2026-08-06 00:51:08
TXN-90968,499.0,INR,CARD,MER-1097,ORD-90968,SUCCESS,2026-08-06 00:58:27
TXN-90969,1999.0,INR,CARD,MER-1090,ORD-90969,SUCCESS,2026-08-06 01:08:31
TXN-90970,8999.0,INR,UPI,MER-1005,ORD-90970,PENDING,2026-08-06 01:11:13
TXN-90971,8999.0,INR,CARD,MER-1016,ORD-90971,SUCCESS,2026-08-06 01:21:20
TXN-90972,2499.0,INR,UPI,MER-1023,ORD-90972,SUCCESS,2026-08-06 01:25:51
TXN-90973,8999.0,INR,CARD,MER-1071,ORD-90973,SUCCESS,2026-08-06 01:34:33
TXN-90974,1599.0,INR,UPI,MER-1008,ORD-90974,SUCCESS,2026-08-06 01:41:22
TXN-90975,999.0,INR,NETBANKING,MER-1095,ORD-90975,PENDING,2026-08-06 01:46:38
TXN-90976,2899.0,INR,NETBANKING,MER-1080,ORD-90976,SUCCESS,2026-08-06 01:56:25
TXN-90977,1499.0,INR,UPI,MER-1095,ORD-90977,SUCCESS,2026-08-06 02:00:11
TXN-90978,2499.0,INR,UPI,MER-1081,ORD-90978,SUCCESS,2026-08-06 02:06:29
TXN-90979,1250.0,INR,CARD,MER-1029,ORD-90979,SUCCESS,2026-08-06 02:16:09
TXN-90980,12500.0,INR,CARD,MER-1086,ORD-90980,FAILED,2026-08-06 02:21:21
TXN-90981,8999.0,INR,NETBANKING,MER-1031,ORD-90981,SUCCESS,2026-08-06 02:30:36
TXN-90982,299.0,INR,NETBANKING,MER-1015,ORD-90982,PENDING,2026-08-06 02:38:04
TXN-90983,2499.0,INR,NETBANKING,MER-1061,ORD-90983,SUCCESS,2026-08-06 02:44:10
TXN-90984,199.0,INR,UPI,MER-1099,ORD-90984,SUCCESS,2026-08-06 02:53:55
TXN-90985,8999.0,INR,UPI,MER-1043,ORD-90985,SUCCESS,2026-08-06 03:00:03
TXN-90986,199.0,INR,NETBANKING,MER-1022,ORD-90986,SUCCESS,2026-08-06 03:02:55
TXN-90987,199.0,INR,UPI,MER-1027,ORD-90987,SUCCESS,2026-08-06 03:09:17
TXN-90988,1499.0,INR,CARD,MER-1068,ORD-90988,SUCCESS,2026-08-06 03:20:36
TXN-90989,299.0,INR,UPI,MER-1096,ORD-90989,PENDING,2026-08-06 03:24:01
TXN-90990,2899.0,INR,NETBANKING,MER-1041,ORD-90990,SUCCESS,2026-08-06 03:32:05
TXN-90991,199.0,INR,UPI,MER-1021,ORD-90991,SUCCESS,2026-08-06 03:38:54
TXN-90992,199.0,INR,UPI,MER-1036,ORD-90992,SUCCESS,2026-08-06 03:47:41
TXN-90993,8999.0,INR,UPI,MER-1002,ORD-90993,SUCCESS,2026-08-06 03:55:43
TXN-90994,1599.0,INR,UPI,MER-1074,ORD-90994,SUCCESS,2026-08-06 04:02:36
TXN-90995,299.0,INR,CARD,MER-1004,ORD-90995,SUCCESS,2026-08-06 04:07:49
TXN-90996,999.0,INR,NETBANKING,MER-1084,ORD-90996,SUCCESS,2026-08-06 04:16:55
TXN-90997,999.0,INR,CARD,MER-1016,ORD-90997,SUCCESS,2026-08-06 04:24:10
TXN-90998,1999.0,INR,UPI,MER-1081,ORD-90998,SUCCESS,2026-08-06 04:30:57
TXN-90999,6750.0,INR,NETBANKING,MER-1020,ORD-90999,PENDING,2026-08-06 04:33:50
TXN-91000,6750.0,INR,UPI,MER-1033,ORD-91000,SUCCESS,2026-08-06 04:44:50
TXN-91001,3499.0,INR,CARD,MER-1007,ORD-91001,SUCCESS,2026-08-06 04:47:35
TXN-91002,1250.0,INR,UPI,MER-1032,ORD-91002,SUCCESS,2026-08-06 04:59:40
TXN-91003,1499.0,INR,NETBANKING,MER-1048,ORD-91003,SUCCESS,2026-08-06 05:04:09
TXN-91004,4200.0,INR,CARD,MER-1073,ORD-91004,SUCCESS,2026-08-06 05:11:58
TXN-91005,4999.0,INR,UPI,MER-1008,ORD-91005,SUCCESS,2026-08-06 05:17:20
TXN-91006,4200.0,INR,CARD,MER-1064,ORD-91006,SUCCESS,2026-08-06 05:23:43
TXN-91007,12500.0,INR,UPI,MER-1098,ORD-91007,SUCCESS,2026-08-06 05:34:43
TXN-91008,799.0,INR,CARD,MER-1002,ORD-91008,SUCCESS,2026-08-06 05:39:02
TXN-91009,2899.0,INR,CARD,MER-1070,ORD-91009,SUCCESS,2026-08-06 05:48:40
TXN-91010,3499.0,INR,CARD,MER-1078,ORD-91010,PENDING,2026-08-06 05:55:48
TXN-91011,4200.0,INR,UPI,MER-1064,ORD-91011,SUCCESS,2026-08-06 06:00:48
TXN-91012,4999.0,INR,CARD,MER-1078,ORD-91012,SUCCESS,2026-08-06 06:05:13
TXN-91013,2499.0,INR,CARD,MER-1076,ORD-91013,SUCCESS,2026-08-06 06:15:06
TXN-91014,499.0,INR,NETBANKING,MER-1009,ORD-91014,SUCCESS,2026-08-06 06:20:54
TXN-91015,299.0,INR,UPI,MER-1090,ORD-91015,SUCCESS,2026-08-06 06:27:12
TXN-91016,1250.0,INR,CARD,MER-1039,ORD-91016,SUCCESS,2026-08-06 06:36:35
TXN-91017,3499.0,INR,CARD,MER-1057,ORD-91017,SUCCESS,2026-08-06 06:40:59
TXN-91018,8999.0,INR,CARD,MER-1027,ORD-91018,SUCCESS,2026-08-06 06:48:56
TXN-91019,4999.0,INR,UPI,MER-1033,ORD-91019,FAILED,2026-08-06 06:54:12
TXN-91020,1599.0,INR,UPI,MER-1009,ORD-91020,SUCCESS,2026-08-06 07:02:49
TXN-91021,499.0,INR,CARD,MER-1059,ORD-91021,SUCCESS,2026-08-06 07:08:17
TXN-91022,199.0,INR,CARD,MER-1054,ORD-91022,SUCCESS,2026-08-06 07:15:04
TXN-91023,1499.0,INR,NETBANKING,MER-1027,ORD-91023,SUCCESS,2026-08-06 07:25:48
TXN-91024,799.0,INR,CARD,MER-1085,ORD-91024,SUCCESS,2026-08-06 07:33:24
TXN-91025,1999.0,INR,NETBANKING,MER-1100,ORD-91025,SUCCESS,2026-08-06 07:40:35
TXN-91026,12500.0,INR,UPI,MER-1006,ORD-91026,SUCCESS,2026-08-06 07:47:14
TXN-91027,2499.0,INR,NETBANKING,MER-1059,ORD-91027,SUCCESS,2026-08-06 07:54:27
TXN-91028,499.0,INR,CARD,MER-1058,ORD-91028,SUCCESS,2026-08-06 08:00:29
TXN-91029,8999.0,INR,NETBANKING,MER-1002,ORD-91029,SUCCESS,2026-08-06 08:05:50
TXN-91030,199.0,INR,NETBANKING,MER-1027,ORD-91030,SUCCESS,2026-08-06 08:11:11
TXN-91031,1250.0,INR,NETBANKING,MER-1062,ORD-91031,FAILED,2026-08-06 08:21:25
TXN-91032,999.0,INR,NETBANKING,MER-1018,ORD-91032,SUCCESS,2026-08-06 08:24:47
TXN-91033,1499.0,INR,NETBANKING,MER-1089,ORD-91033,SUCCESS,2026-08-06 08:36:28
TXN-91034,199.0,INR,NETBANKING,MER-1051,ORD-91034,PENDING,2026-08-06 08:43:28
TXN-91035,2899.0,INR,NETBANKING,MER-1052,ORD-91035,PENDING,2026-08-06 08:50:49
TXN-91036,199.0,INR,CARD,MER-1026,ORD-91036,PENDING,2026-08-06 08:52:05
TXN-91037,12500.0,INR,UPI,MER-1072,ORD-91037,SUCCESS,2026-08-06 09:04:46
TXN-91038,12500.0,INR,CARD,MER-1095,ORD-91038,SUCCESS,2026-08-06 09:07:34
TXN-91039,299.0,INR,UPI,MER-1064,ORD-91039,SUCCESS,2026-08-06 09:17:45
TXN-91040,1499.0,INR,CARD,MER-1084,ORD-91040,SUCCESS,2026-08-06 09:25:12
TXN-91041,12500.0,INR,CARD,MER-1034,ORD-91041,SUCCESS,2026-08-06 09:29:10
TXN-91042,6750.0,INR,CARD,MER-1062,ORD-91042,FAILED,2026-08-06 09:39:27
TXN-91043,299.0,INR,UPI,MER-1061,ORD-91043,SUCCESS,2026-08-06 09:46:42
TXN-91044,12500.0,INR,CARD,MER-1044,ORD-91044,SUCCESS,2026-08-06 09:50:31
TXN-91045,4200.0,INR,UPI,MER-1032,ORD-91045,SUCCESS,2026-08-06 09:58:19
TXN-91046,299.0,INR,UPI,MER-1089,ORD-91046,SUCCESS,2026-08-06 10:06:53
TXN-91047,4200.0,INR,NETBANKING,MER-1045,ORD-91047,FAILED,2026-08-06 10:09:03
TXN-91048,199.0,INR,UPI,MER-1034,ORD-91048,SUCCESS,2026-08-06 10:19:42
TXN-91049,299.0,INR,NETBANKING,MER-1090,ORD-91049,SUCCESS,2026-08-06 10:26:46
TXN-91050,799.0,INR,CARD,MER-1069,ORD-91050,SUCCESS,2026-08-06 10:32:48
TXN-91051,1599.0,INR,NETBANKING,MER-1099,ORD-91051,SUCCESS,2026-08-06 10:40:24
TXN-91052,12500.0,INR,UPI,MER-1037,ORD-91052,SUCCESS,2026-08-06 10:45:59
TXN-91053,1999.0,INR,NETBANKING,MER-1048,ORD-91053,SUCCESS,2026-08-06 10:55:57
TXN-91054,8999.0,INR,NETBANKING,MER-1077,ORD-91054,SUCCESS,2026-08-06 10:59:58
TXN-91055,199.0,INR,UPI,MER-1044,ORD-91055,SUCCESS,2026-08-06 11:07:05
TXN-91056,1499.0,INR,NETBANKING,MER-1015,ORD-91056,SUCCESS,2026-08-06 11:17:04
TXN-91057,2499.0,INR,UPI,MER-1099,ORD-91057,SUCCESS,2026-08-06 11:23:11
TXN-91058,299.0,INR,UPI,MER-1035,ORD-91058,SUCCESS,2026-08-06 11:27:05
TXN-91059,2899.0,INR,UPI,MER-1082,ORD-91059,SUCCESS,2026-08-06 11:37:25
TXN-91060,2899.0,INR,CARD,MER-1057,ORD-91060,SUCCESS,2026-08-06 11:41:47
TXN-91061,1599.0,INR,NETBANKING,MER-1042,ORD-91061,PENDING,2026-08-06 11:49:29
TXN-91062,4200.0,INR,NETBANKING,MER-1012,ORD-91062,SUCCESS,2026-08-06 11:54:39
TXN-91063,799.0,INR,UPI,MER-1089,ORD-91063,SUCCESS,2026-08-06 12:05:20
